stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2263,102164,"West Saanich, 8740 block",,48.619902,-123.466153,,,0,,2
2264,102148,West Saanich at Lawrence,,48.610869,-123.473828,,,0,,2
2265,102118,West Saanich at McPhail,,48.604467,-123.471842,,,0,,2
2266,102098,West Saanich at Mt Newton Cross Rd,,48.599042,-123.465892,,,0,,2
2267,102035,West Saanich at Shaker Church Rd,,48.583817,-123.457704,,,0,,2
2268,101928,West Saanich at Keating Cross Rd,,48.564576,-123.43813,,,0,,2
2269,101912,West Saanich at Old West Saanich,,48.560931,-123.436667,,,0,,2
2270,101900,"West Saanich, 6340 block",,48.554589,-123.438651,,,0,,2
2271,101893,West Saanich at Durrance,,48.550609,-123.439901,,,0,,2
2272,101892,West Saanich at Glen Nevis,,48.547518,-123.44142,,,0,,2
2273,101873,"West Saanich, 5750 block",,48.541383,-123.436804,,,0,,2
2274,101856,West Saanich at Wallace,,48.535154,-123.437506,,,0,,2
2275,101840,West Saanich at Matterhorn,,48.532291,-123.438554,,,0,,2
2276,101808,West Saanich at Hartland,,48.527395,-123.436497,,,0,,2
2277,101783,West Saanich at Prospect Lake,,48.523721,-123.43061,,,0,,2
2278,101711,West Saanich at Observatory,,48.516936,-123.421433,,,0,,2
2279,101627,West Saanich at Goward,,48.510912,-123.414667,,,0,,2
2280,101575,West Saanich at Beaver,,48.508461,-123.410053,,,0,,2
2281,101536,Beaver Lake Rd at West Saanich,,48.505135,-123.408026,,,0,,2
2282,101503,Beaver at Quayle - The Gardens at HCP,,48.501615,-123.413839,,,0,,2
2283,101528,Quayle at Elk,,48.502751,-123.418535,,,0,,2
2284,102306,West Saanich at Tapping,,48.65882,-123.447018,,,0,,2
2285,102341,"West Saanich, 10340 block",,48.663132,-123.451331,,,0,,2
2286,102348,West Saanich at Totem Ln,,48.664779,-123.454026,,,0,,2
2287,102363,West Saanich at Towner Park,,48.66808,-123.457759,,,0,,2
2288,102375,Downey at West Saanich,,48.673549,-123.460453,,,0,,2
2289,102377,"Downey, 830 block",,48.673527,-123.464328,,,0,,2
2290,102378,Downey at Derrick,,48.673517,-123.470566,,,0,,2
2291,102380,"Downey, 550 block",,48.673561,-123.475989,,,0,,2
2292,102382,Downey at Madrona,,48.673566,-123.480231,,,0,,2
2293,102391,Madrona at Cromar,,48.675547,-123.482296,,,0,,2
2294,102401,Madrona at Wain,,48.676688,-123.484773,,,0,,2
2295,102396,Wain at Deep Cove,,48.677068,-123.478321,,,0,,2
2296,102395,"Wain, 550 block",,48.677048,-123.475712,,,0,,2
2297,102388,Wain at Derrick,,48.677015,-123.471082,,,0,,2
2298,102384,"Wain, 820 block",,48.677026,-123.464781,,,0,,2
2299,102383,"Wain, 920 block",,48.677033,-123.460835,,,0,,2
2300,102389,West Saanich at Birch,,48.679197,-123.457681,,,0,,2
2301,102399,West Saanich at Clayton,,48.680998,-123.457682,,,0,,2
2302,102402,West Saanich at Maple,,48.682414,-123.457684,,,0,,2
2303,102412,West Saanich at Tatlow,,48.687246,-123.457745,,,0,,2
2304,102419,West Saanich at Brickley,,48.692183,-123.457727,,,0,,2
2305,102425,West Saanich at Readings,,48.694506,-123.457754,,,0,,2
2306,102428,Lands End at West Saanich,,48.695656,-123.45739,,,0,,2
2307,102424,Lands End at Cloake Hill,,48.695915,-123.451872,,,0,,2
2308,102429,Lands End at Seabreeze,,48.69728,-123.447083,,,0,,2
2309,102431,"Lands End, 1350 block",,48.697757,-123.443537,,,0,,2
2310,102423,Lands End at Howcrest,,48.697487,-123.43935,,,0,,2
2311,102415,Lands End at Junco,,48.69446,-123.429998,,,0,,2
2312,102413,Lands End at Hedgerow,,48.691736,-123.427882,,,0,,2
2313,102409,Lands End at Elderberry,,48.690212,-123.424706,,,0,,2
2314,102405,Lands End at Greenpark,,48.688015,-123.420039,,,0,,2
2315,102400,Lands End at Woodpecker,,48.685651,-123.416719,,,0,,2
2316,102386,Lands End at Hwy 17 s/b ramp,,48.683944,-123.413865,,,0,,2
2317,102304,"McDonald Park Rd, 10280 block",,48.661137,-123.416926,,,0,,2
2318,102300,McDonald Park Rd at Glamorgan,,48.659395,-123.416932,,,0,,2
2319,102283,McDonald Park Rd at Mills,,48.655887,-123.416946,,,0,,2
2320,102202,Willingdon at East Saanich,,48.63529,-123.421444,,,0,,2
2321,102226,Victoria International Airport,,48.640382,-123.43178,,,0,,2
2322,102199,Willingdon at East Saanich,,48.635172,-123.421331,,,0,,2
2323,102162,Forest Park Dr at Haro Park,,48.625269,-123.421727,,,0,,2
2324,102163,Forest Park Dr at Cresswell,,48.625718,-123.426987,,,0,,2
2325,102155,"Forest Park Dr, 8870 block",,48.623265,-123.427328,,,0,,2
2326,102151,Forest Park Dr at Mayneview,,48.619874,-123.426996,,,0,,2
2327,102142,Forest Park Dr at Dean Park Rd,,48.617901,-123.429068,,,0,,2
2328,102138,Barrett at Dean Park Rd,,48.617095,-123.432331,,,0,,2
2329,102128,Barrett at Kingcome,,48.614243,-123.431534,,,0,,2
2330,102125,Barrett at Colburne,,48.613942,-123.428878,,,0,,2
2331,102115,Barrett at Trincomali,,48.613033,-123.423723,,,0,,2
2332,102126,Barrett at Sandover,,48.614791,-123.421736,,,0,,2
2333,102120,Barrett at Sandover,,48.614186,-123.418571,,,0,,2
2334,102124,Barrett at Sandover,,48.615009,-123.421668,,,0,,2
2335,102114,Barrett at Trincomali,,48.612753,-123.424884,,,0,,2
2336,102122,Barrett at Colburne,,48.614159,-123.428992,,,0,,2
2337,102129,Barrett at Kingcome,,48.614524,-123.431386,,,0,,2
2338,102139,Barrett at Dean Park Rd,,48.617196,-123.432173,,,0,,2
2339,102141,Forest Park Dr at Dean Park Rd,,48.617966,-123.428879,,,0,,2
2340,102149,Forest Park Dr at Mayneview,,48.619982,-123.425928,,,0,,2
2341,102156,"Forest Park Dr, 8880 block",,48.623706,-123.427403,,,0,,2
2342,102161,Forest Park Dr at Cresswell,,48.625542,-123.426983,,,0,,2
2343,102159,Forest Park Dr at E Saanich,,48.625119,-123.420457,,,0,,2
2344,100917,Fifth at Malaview,,48.656697,-123.400449,,,0,,2
2345,900000,Victoria Transit Centre,,48.440629,-123.370468,,,0,,2
2346,930000,Langford Transit Centre,,48.444935,-123.519717,,,0,,2
